licenseNumber,licenseType,licenseStatus,businessDbaName,businessLegalName,premiseCounty,issueDate,expirationDate,licenseTerm,licenseDesignation,businessOwnerName,businessEmail,businessPhone,activity,licenseStatusDate,businessStructure
CCL19-0003786,Cultivation -  Medium Indoor,Active,Data Not Available,"GWC Real Estate Services, LLC",San Bernardino,2/25/2020 0:00,2/25/2024 0:00,Provisional,Adult-Use,"Boris Beljak, Woodrow Wong",Data Not Available,(818) 399-1308,Data Not Available,12/27/2023 0:00,Limited Liability Company
CCL19-0003790,Cultivation -  Small Outdoor,Expired,Data Not Available,"WAMM Phytotherapies, Inc.",Santa Cruz,3/2/2020 0:00,3/2/2022 0:00,Provisional,Adult-Use,"Philip Engfer, Suzanne Wouk, Valerie Leveroni",Data Not Available,(831) 425-0580,Data Not Available,4/1/2022 0:00,Corporation
CCL19-0003791,Cultivation -  Small Outdoor,Active,Data Not Available,Pamala Heisler,Mendocino,1/31/2020 0:00,1/31/2024 0:00,Provisional,Adult-Use,Pamela Heissler,Data Not Available,(707) 671-6434,Data Not Available,12/2/2023 0:00,Sole Proprietorship
CCL19-0003792,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,"Artisan Farms, LLC",Trinity,11/6/2019 0:00,11/6/2024 0:00,Provisional,Adult-Use,"Mohibullah Nabizada, Ramatullah Nabizada",Data Not Available,(949) 836-5280,Data Not Available,10/3/2023 0:00,Limited Liability Company
CCL19-0003795,Cultivation -  Small Mixed-Light Tier 2,Active,Data Not Available,"Family Trees, LLC",Trinity,1/31/2020 0:00,1/31/2024 0:00,Provisional,Adult-Use,"Bob Dewey, Brad Gilbert",Data Not Available,(310) 634-7898,Data Not Available,12/2/2023 0:00,Limited Liability Company
CCL19-0003796,Cultivation -  Specialty Indoor,Revoked,Data Not Available,Jesse Jones,Sonoma,3/3/2020 0:00,3/3/2021 0:00,Provisional,Adult-Use,jesse jones,Data Not Available,(415) 465-3358,Data Not Available,10/20/2020 0:00,Sole Proprietorship
CCL19-0003798,Cultivation -  Small Outdoor,Active,Data Not Available,Pirate Farms LLC,Trinity,11/25/2019 0:00,11/25/2024 0:00,Annual,Adult-Use,Jessica Smith,Data Not Available,(707) 223-1964,Data Not Available,10/12/2023 0:00,Limited Liability Company
CCL19-0003805,Cultivation -  Small Outdoor,Expired,Data Not Available,"WAMM Phytotherapies, Inc.",Santa Cruz,3/2/2020 0:00,3/2/2022 0:00,Provisional,Adult-Use,"Philip Engfer, Suzanne Wouk, Valerie Leveroni",Data Not Available,(831) 425-0580,Data Not Available,4/1/2022 0:00,Corporation
CCL19-0003806,Cultivation -  Small Outdoor,Expired,Data Not Available,Coast View Cultivators,Santa Cruz,2/27/2020 0:00,2/27/2023 0:00,Annual,Adult-Use,Marcus Franklin,Data Not Available,(831) 431-0078,Data Not Available,3/29/2023 0:00,Sole Proprietorship
CCL19-0003809,Cultivation -  Small Outdoor,Expired,Data Not Available,"WAMM Phytotherapies, Inc.",Santa Cruz,3/2/2020 0:00,3/2/2022 0:00,Provisional,Adult-Use,"Philip Engfer, Suzanne Wouk, Valerie Leveroni",Data Not Available,(831) 425-0580,Data Not Available,4/1/2022 0:00,Corporation
CCL19-0003814,Cultivation -  Small Mixed-Light Tier 1,Surrendered,Data Not Available,Nitta's Flowers,Mendocino,1/22/2020 0:00,1/22/2022 0:00,Provisional,Adult-Use,"Leslie Hines, Mark Thies",Data Not Available,(707) 983-8305,Data Not Available,9/7/2021 0:00,Corporation
CCL19-0003815,Cultivation -  Nursery,Expired,Data Not Available,"Natural Cure Service, Inc.",Los Angeles,10/13/2019 0:00,10/13/2020 0:00,Provisional,Medicinal,Hiram Martinez,Data Not Available,(562) 233-0908,Data Not Available,11/12/2020 0:00,Corporation
CCL19-0003816,Cultivation -  Specialty Indoor,Expired,Data Not Available,"Two Bridges Non-Profit Collective, Inc.",San Francisco,1/21/2020 0:00,1/21/2023 0:00,Provisional,Adult-Use,"Danilo Visnich, Phu Lam",Data Not Available,(786) 247-2154,Data Not Available,2/20/2023 0:00,Corporation
CCL19-0003817,Cultivation -  Small Indoor,Expired,Data Not Available,Greenarium Inc,Los Angeles,8/20/2019 0:00,8/20/2020 0:00,Provisional,Adult-Use,"Artur Mnatsakanyan, Karen Grigoryan, Karen Sargsyan",Data Not Available,(818) 636-3111,Data Not Available,9/19/2020 0:00,Corporation
CCL19-0003818,Cultivation -  Small Mixed-Light Tier 1,Expired,Data Not Available,Sherwood Group,Mendocino,3/27/2020 0:00,3/27/2022 0:00,Provisional,Adult-Use,"Jacob Barger, John Belovsky",Data Not Available,(707) 590-5933,Data Not Available,4/26/2022 0:00,Corporation
CCL19-0003819,Cultivation -  Medium Outdoor,Expired,Data Not Available,"Wamm Phytotherapies, Inc.",Santa Cruz,12/23/2019 0:00,12/23/2023 0:00,Provisional,Adult-Use,"Philip Enger, Suzanne Wouk, Valerie Leveroni",Data Not Available,(831) 425-0580,Data Not Available,12/24/2023 0:00,Corporation
CCL19-0003822,Cultivation -  Small Outdoor,Expired,Data Not Available,"WAMM Phytotherapies, Inc.",Santa Cruz,10/9/2019 0:00,10/9/2021 0:00,Provisional,Adult-Use,"Philip Engfer, Suzanne Wouk, Valerie Leveroni",Data Not Available,(831) 425-0580,Data Not Available,11/8/2021 0:00,Corporation
CCL19-0003824,Cultivation -  Small Outdoor,Expired,Data Not Available,"Wamm Phytotherapies, Inc.",Santa Cruz,10/9/2019 0:00,10/9/2021 0:00,Provisional,Adult-Use,"Philip Engfer, Suzanne Wouk, Valerie Leveroni",Data Not Available,(831) 425-0580,Data Not Available,11/8/2021 0:00,Corporation
CCL19-0003825,Cultivation -  Small Outdoor,Expired,Data Not Available,"Wamm Phytotherapies, Inc.",Santa Cruz,10/3/2019 0:00,10/3/2021 0:00,Provisional,Adult-Use,"Philip Engfer, Suzanne Wouk, Valerie Leveroni",Data Not Available,(831) 425-0580,Data Not Available,11/2/2021 0:00,Corporation
CCL19-0003826,Cultivation -  Small Outdoor,Active,Data Not Available,Pamala Heisler,Mendocino,1/31/2020 0:00,1/31/2024 0:00,Provisional,Adult-Use,Pamela Heissler,Data Not Available,(707) 671-6434,Data Not Available,12/2/2023 0:00,Sole Proprietorship
CCL19-0003827,Cultivation -  Small Outdoor,Expired,Data Not Available,"WAMM Phytotherapies, Inc.",Santa Cruz,10/9/2019 0:00,10/9/2021 0:00,Provisional,Adult-Use,"Philip Engfer, Suzanne Wouk, Valerie Leveroni",Data Not Available,(831) 425-0580,Data Not Available,11/8/2021 0:00,Corporation
CCL19-0003832,Cultivation -  Specialty Indoor,Active,Data Not Available,Sensi Flora,Los Angeles,2/5/2020 0:00,2/5/2024 0:00,Provisional,Adult-Use,"David Ayrapetov, LEVON AYRAPETOV",Data Not Available,(818) 518-6244,Data Not Available,12/7/2023 0:00,General Partnership
CCL19-0003833,Cultivation -  Specialty Mixed-Light Tier 1,Expired,Data Not Available,Roses' Bud Farm LLC,Mendocino,3/4/2020 0:00,3/4/2022 0:00,Provisional,Medicinal,Erin Hoaglen,Data Not Available,(707) 354-2141,Data Not Available,4/3/2022 0:00,Limited Liability Company
CCL19-0003834,Cultivation -  Specialty Indoor,Active,Data Not Available,"Westside Hyde Project, LLC",Los Angeles,11/18/2019 0:00,11/18/2024 0:00,Provisional,Adult-Use,"Damaris Graibe, Miguel Aldana",Data Not Available,(310) 480-0908,Data Not Available,10/25/2023 0:00,Limited Liability Company
CCL19-0003836,Cultivation -  Specialty Indoor,Active,Data Not Available,"Imperial Project, LLC",Los Angeles,11/21/2019 0:00,11/21/2024 0:00,Provisional,Adult-Use,"Kyle kelley, Salvador Lopez",Data Not Available,(951) 987-2303,Data Not Available,10/25/2023 0:00,Limited Liability Company
CCL19-0003837,Cultivation -  Small Mixed-Light Tier 2,Expired,Data Not Available,Ammerdine LLC,Riverside,2/20/2020 0:00,2/20/2022 0:00,Provisional,Adult-Use,"Ferrel Raskin, Russell Stamm",Data Not Available,(602) 499-3810,Data Not Available,3/22/2022 0:00,Limited Liability Company
CCL19-0003838,Cultivation -  Specialty Indoor,Active,Data Not Available,Coachella Herb Plantation,Riverside,3/31/2020 0:00,3/31/2024 0:00,Annual,Adult-Use,"Lorena Morales, Marcelo Morales",Data Not Available,(760) 699-1332,Data Not Available,3/21/2023 0:00,Corporation
CCL19-0003839,Cultivation -  Small Outdoor,Active,Data Not Available,Pa Thao,Trinity,11/28/2019 0:00,11/28/2024 0:00,Provisional,Adult-Use,Pa Thao,Data Not Available,(707) 601-1148,Data Not Available,11/21/2023 0:00,Sole Proprietorship
CCL19-0003840,Cultivation -  Small Indoor,Active,Data Not Available,Bay View Industries LLC,Sacramento,7/25/2019 0:00,7/25/2024 0:00,Provisional,Adult-Use,"crystal valencia, Trang Nguyen",Data Not Available,(510) 300-4473,Data Not Available,7/24/2023 0:00,Limited Liability Company
CCL19-0003841,Cultivation -  Specialty Mixed-Light Tier 1,Active,Data Not Available,The Growing Tree,Nevada,3/14/2020 0:00,3/14/2024 0:00,Annual,Adult-Use,Jeffrey Kinzel,Data Not Available,(530) 206-6074,Data Not Available,3/13/2023 0:00,Sole Proprietorship
CCL19-0003842,Cultivation -  Nursery,Expired,Data Not Available,"Hife, LLC",Nevada,11/15/2019 0:00,11/15/2022 0:00,Provisional,Medicinal,Chephren Jennemann,Data Not Available,(516) 398-7622,Data Not Available,12/15/2022 0:00,Limited Liability Company
CCL19-0003843,Cultivation -  Specialty Cottage Mixed-Light Tier 1,Expired,Data Not Available,"SLO Administrative Solutions, LLC",San Luis Obispo,11/14/2019 0:00,11/14/2020 0:00,Provisional,Adult-Use,Bradford Peters,Data Not Available,(925) 628-8855,Data Not Available,12/14/2020 0:00,Limited Liability Company
CCL19-0003845,Cultivation -  Specialty Cottage Mixed-Light Tier 1,Active,Data Not Available,"Five Season Farm, LLC",Nevada,9/13/2019 0:00,9/13/2024 0:00,Annual,Adult-Use,Zu Li,Data Not Available,(916) 886-7290,Data Not Available,9/12/2023 0:00,Limited Liability Company
CCL19-0003851,Cultivation -  Small Indoor,Expired,Data Not Available,B.G.R.E.E.N. LLC,Los Angeles,11/27/2019 0:00,11/27/2023 0:00,Provisional,Adult-Use,"DONALD ANDERSON, KEITH WILLIAMS",Data Not Available,(312) 774-1132,Data Not Available,12/27/2023 0:00,Limited Liability Company
CCL19-0003852,Cultivation -  Specialty Indoor,Active,Data Not Available,"Focused Health, LLC",San Diego,12/26/2019 0:00,12/26/2024 0:00,Provisional,Adult-Use,"David Hart, David Sirolly, Derek Watson, Michael Abbott, Nicholas Vita",Data Not Available,(978) 735-2276,Data Not Available,11/29/2023 0:00,Limited Liability Company
CCL19-0003853,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,MendoVita LLC,Mendocino,8/5/2019 0:00,8/5/2024 0:00,Provisional,Medicinal,Cheri Adams,Data Not Available,(707) 671-5574,Data Not Available,7/12/2023 0:00,Limited Liability Company
CCL19-0003860,Cultivation -  Nursery,Active,Data Not Available,MendoVita LLC,Mendocino,8/5/2019 0:00,8/5/2024 0:00,Provisional,Medicinal,Cheri Adams,Data Not Available,(707) 671-5574,Data Not Available,8/3/2023 0:00,Limited Liability Company
CCL19-0003865,Cultivation -  Small Indoor,Active,Data Not Available,Edge H20,Alameda,1/21/2020 0:00,1/21/2024 0:00,Provisional,Adult-Use,"Hamid Hashemi, Martin Kaufman",Data Not Available,(415) 299-1569,Data Not Available,11/22/2023 0:00,Limited Liability Company
CCL19-0003867,Cultivation -  Small Outdoor,Active,Data Not Available,"Milagro Naturals, Inc",Mendocino,1/21/2020 0:00,1/21/2025 0:00,Provisional,Adult-Use,Christina Colangelo,Data Not Available,(707) 354-1900,Data Not Available,12/18/2023 0:00,Corporation
CCL19-0003868,Cultivation -  Small Indoor,Active,Data Not Available,Redwood Medical Suppply,Alameda,10/31/2019 0:00,10/31/2024 0:00,Annual,Adult-Use,"Adam Hafford, Jason Hafford",Data Not Available,(707) 304-1798,Data Not Available,11/2/2023 0:00,Corporation
CCL19-0003869,Cultivation -  Specialty Cottage Mixed-Light Tier 1,Expired,Data Not Available,Sherries' Garden,Mendocino,11/13/2019 0:00,11/13/2021 0:00,Provisional,Medicinal,Sherrie Lee,Data Not Available,(707) 671-6600,Data Not Available,12/13/2021 0:00,Sole Proprietorship
CCL19-0003883,Cultivation -  Medium Mixed-Light Tier 2,Active,Data Not Available,CaliDutch Inc.,San Mateo,1/13/2020 0:00,1/13/2025 0:00,Annual,Adult-Use,"Jacob Kleijwegt, John Hamala, Megan Sanders, Robert Echter, Robin Van der Schaaf",Data Not Available,(760) 613-2561,Data Not Available,1/4/2024 0:00,Corporation
CCL19-0003884,Cultivation -  Small Mixed-Light Tier 2,Active,Data Not Available,CaliDutch Inc.,San Mateo,1/14/2020 0:00,1/14/2025 0:00,Annual,Adult-Use,"Jacob Kleijwegt, John Hamala, Megan Sanders, Robert Echter, Robin Van Der Schaaf",Data Not Available,(760) 613-2561,Data Not Available,1/4/2024 0:00,Corporation
CCL19-0003885,Cultivation -  Small Mixed-Light Tier 2,Active,Data Not Available,CaliDutch Inc.,San Mateo,1/14/2020 0:00,1/14/2025 0:00,Annual,Adult-Use,"Jacob Kleijwegt, John Hamala, Megan Sanders, Robert Echter, Robin Van Der Schaaf",Data Not Available,(760) 613-2561,Data Not Available,1/4/2024 0:00,Corporation
CCL19-0003886,Cultivation -  Small Mixed-Light Tier 1,Expired,Data Not Available,"Lizard Rock, LLC",Mendocino,3/2/2020 0:00,3/2/2023 0:00,Provisional,Adult-Use,"Alisha Pugh, Benjamin Leppert, David Leppert",Data Not Available,(707) 485-1763,Data Not Available,4/1/2023 0:00,Limited Liability Company
CCL19-0003890,Cultivation -  Specialty Outdoor,Expired,Data Not Available,Gold River Farms LLC,Nevada,5/12/2020 0:00,5/12/2022 0:00,Provisional,Medicinal,"Geoffrey Schwarz, Jason Redell",Data Not Available,(978) 886-8847,Data Not Available,6/11/2022 0:00,Limited Liability Company
CCL19-0003891,Cultivation -  Specialty Mixed-Light Tier 1,Expired,Data Not Available,Gold River Farms LLC,Nevada,5/12/2020 0:00,5/12/2022 0:00,Annual,Medicinal,"Geoffrey Schwarz, Jason Redell",Data Not Available,(978) 886-8847,Data Not Available,6/11/2022 0:00,Limited Liability Company
CCL19-0003892,Cultivation -  Small Outdoor,Expired,Data Not Available,MENGMO FARM,Trinity,11/21/2019 0:00,11/21/2022 0:00,Provisional,Adult-Use,cheng vang,Data Not Available,(559) 213-4243,Data Not Available,12/21/2022 0:00,Sole Proprietorship
CCL19-0003893,Cultivation -  Specialty Indoor,Expired,Data Not Available,"SRH Canna, LLC",Santa Barbara,6/9/2020 0:00,6/9/2021 0:00,Provisional,Adult-Use,Raul Armenta,Data Not Available,(805) 686-8351,Data Not Available,7/9/2021 0:00,Limited Liability Company
CCL19-0003896,Cultivation -  Specialty Indoor,Expired,Data Not Available,"MERKABAH ONE EARTH, INC.",Alameda,2/27/2020 0:00,2/27/2021 0:00,Provisional,Adult-Use,Tajai Massey,Data Not Available,(510) 376-9345,Data Not Available,3/29/2021 0:00,Corporation
CCL19-0003898,Cultivation -  Specialty Mixed-Light Tier 1,Surrendered,Data Not Available,Jarrett Rolff,Humboldt,2/24/2020 0:00,2/24/2023 0:00,Provisional,Adult-Use,Jarrett Rolff,Data Not Available,(707) 499-9115,Data Not Available,12/28/2022 0:00,Sole Proprietorship
CCL19-0003899,Cultivation -  Specialty Mixed-Light Tier 1,Expired,Data Not Available,Jarrett Rolff,Humboldt,4/13/2020 0:00,4/13/2023 0:00,Provisional,Adult-Use,Jarrett Rolff,Data Not Available,(707) 499-9115,Data Not Available,5/13/2023 0:00,Sole Proprietorship
CCL19-0003905,Cultivation -  Specialty Indoor,Expired,Data Not Available,"Green Aid Recovery Group, Inc.",Los Angeles,4/6/2020 0:00,4/6/2021 0:00,Provisional,Adult-Use,"John Jezzini, Nicole Olivera",Data Not Available,(786) 247-2181,Data Not Available,5/6/2021 0:00,Corporation
CCL19-0003907,Cultivation -  Specialty Indoor,Expired,Data Not Available,"Green Aid Recovery Group, Inc.",Los Angeles,4/6/2020 0:00,4/6/2021 0:00,Provisional,Medicinal,"John Jezzini, Nicole Olivera",Data Not Available,(786) 247-2181,Data Not Available,5/6/2021 0:00,Corporation
CCL19-0003909,Cultivation -  Specialty Mixed-Light Tier 1,Expired,Data Not Available,"One Up Cloud, Inc",Trinity,3/2/2020 0:00,3/2/2022 0:00,Provisional,Medicinal,Ilya Makarov,Data Not Available,(310) 890-1313,Data Not Available,4/1/2022 0:00,Corporation
CCL19-0003910,Cultivation -  Small Mixed-Light Tier 1,Expired,Data Not Available,Dogwood Industries,Mendocino,1/21/2020 0:00,1/21/2021 0:00,Provisional,Adult-Use,"Michael Berg, Skye Inoue, Steely Inoue",Data Not Available,(714) 328-2943,Data Not Available,2/20/2021 0:00,Corporation
CCL19-0003913,Cultivation -  Small Outdoor,Expired,Data Not Available,Mulvaney Farms,Mendocino,3/11/2020 0:00,3/11/2023 0:00,Provisional,Adult-Use,John Mulvaney,Data Not Available,(310) 488-9236,Data Not Available,4/10/2023 0:00,Sole Proprietorship
CCL19-0003914,Cultivation -  Specialty Outdoor,Expired,Data Not Available,Feather River Farm,Nevada,1/15/2020 0:00,1/15/2021 0:00,Provisional,Medicinal,Michael Stine,Data Not Available,(916) 838-9523,Data Not Available,2/14/2021 0:00,Limited Liability Company
CCL19-0003918,Cultivation -  Specialty Mixed-Light Tier 1,Active,Data Not Available,Landaeta Organic Farm,Mendocino,12/3/2019 0:00,12/3/2024 0:00,Provisional,Medicinal,George Nuckols,Data Not Available,(208) 315-0574,Data Not Available,11/6/2023 0:00,Sole Proprietorship
CCL19-0003920,Cultivation -  Specialty Outdoor,Active,Data Not Available,Landaeta Organic Farm,Mendocino,11/19/2019 0:00,11/19/2024 0:00,Provisional,Medicinal,George Nuckols,Data Not Available,(208) 315-0574,Data Not Available,11/17/2023 0:00,Sole Proprietorship
CCL19-0003924,Cultivation -  Specialty Indoor,Active,Data Not Available,"Sac Valley Trees, Inc.",Sacramento,2/20/2020 0:00,2/20/2024 0:00,Annual,Adult-Use,Jonathan Heiniemi,Data Not Available,(415) 602-4936,Data Not Available,12/22/2023 0:00,Corporation
CCL19-0003937,Cultivation -  Small Mixed-Light Tier 1,Expired,Data Not Available,20755 Blue Falcon LLC,Mendocino,2/18/2020 0:00,2/18/2021 0:00,Provisional,Medicinal,Steven Ogborne,Data Not Available,(610) 633-0536,Data Not Available,3/20/2021 0:00,Limited Liability Company
CCL19-0003938,Cultivation -  Small Mixed-Light Tier 1,Expired,Data Not Available,20725 Blue Falcon LLC,Mendocino,2/18/2020 0:00,2/18/2021 0:00,Provisional,Medicinal,Michael Sebour,Data Not Available,(702) 606-7334,Data Not Available,3/20/2021 0:00,Limited Liability Company
CCL19-0003939,Cultivation -  Specialty Mixed-Light Tier 2,Expired,Data Not Available,Veteran Pharms,Trinity,1/6/2020 0:00,1/6/2024 0:00,Annual,Adult-Use,Evan Fay,Data Not Available,(925) 493-9213,Data Not Available,1/7/2024 0:00,Corporation
CCL19-0003942,Cultivation -  Small Mixed-Light Tier 1,Expired,Data Not Available,DVD Incorporated,Humboldt,1/14/2020 0:00,1/14/2021 0:00,Provisional,Adult-Use,Dimitre Dragoytchev,Data Not Available,(773) 574-7282,Data Not Available,2/13/2021 0:00,Corporation
CCL19-0003946,Cultivation -  Specialty Outdoor,Expired,Data Not Available,DVD Incorporated,Humboldt,1/14/2020 0:00,1/14/2021 0:00,Provisional,Adult-Use,Dimitre Dragoytchev,Data Not Available,(773) 574-7282,Data Not Available,2/13/2021 0:00,Corporation
CCL19-0003958,Cultivation -  Specialty Indoor,Expired,Data Not Available,Filifera,Los Angeles,12/19/2019 0:00,12/19/2021 0:00,Provisional,Adult-Use,Angel Villegas,Data Not Available,(747) 272-7815,Data Not Available,1/18/2022 0:00,Limited Liability Company
CCL19-0003960,Cultivation -  Specialty Outdoor,Expired,Data Not Available,Nancy Ippolito,Mendocino,3/20/2020 0:00,3/20/2022 0:00,Provisional,Adult-Use,Nancy Ippolito,Data Not Available,(415) 824-0272,Data Not Available,4/19/2022 0:00,Sole Proprietorship
CCL19-0003961,Cultivation -  Nursery,Expired,Data Not Available,"Sanctuary Farms, LLC",Mendocino,3/23/2020 0:00,3/23/2021 0:00,Provisional,Adult-Use,"Daniel Igala-Joseph, Elizabeth Pires, Jane Garcia",Data Not Available,(707) 513-5460,Data Not Available,4/22/2021 0:00,Limited Liability Company
CCL19-0003962,Cultivation -  Small Outdoor,Surrendered,Data Not Available,"Walking Tall, LLC",Sonoma,9/6/2019 0:00,9/6/2023 0:00,Provisional,Medicinal,"Alexandra Camacho Romero, Melissa Huynh",Data Not Available,(707) 757-7088,Data Not Available,7/10/2023 0:00,Limited Liability Company
CCL19-0003963,Cultivation -  Small Outdoor,Active,Data Not Available,That Good Good Farm,Mendocino,3/11/2020 0:00,3/11/2024 0:00,Provisional,Adult-Use,Tamara Kislak,Data Not Available,(520) 425-7433,Data Not Available,3/7/2023 0:00,Corporation
